frame,finger,x,y,raw_depth,corrected_depth,surface_depth,distance_mm
605,h0_f8,38,91,0.30520427227020264,0.29954508939109514,0.37,70.45491060890485
606,h0_f8,16,99,0.32780906558036804,0.3217307383087686,0.37,48.269261691231414
607,h0_f8,14,116,0.2953803241252899,0.2899032996371296,0.37,80.09670036287042
608,h0_f8,0,118,0.25621873140335083,0.2514678521077269,0.37,118.53214789227312
609,h0_f8,0,135,0.30941736698150635,0.30368006372328055,0.37,66.31993627671945
610,h0_f8,0,136,0.3096828758716583,0.3039406494734181,0.37,66.05935052658191
611,h0_f8,0,126,0.29112309217453003,0.28572500647051224,0.37,84.27499352948774
612,h0_f8,0,120,0.29304075241088867,0.2876071089150457,0.37,82.39289108495429
613,h0_f8,0,132,0.31791365146636963,0.312018807727681,0.37,57.981192272319014
614,h0_f8,0,89,0.31555160880088806,0.3097005627171693,0.37,60.299437282830716
615,h0_f8,0,79,0.24883665144443512,0.24422265273768676,0.37,125.77734726231324
616,h0_f8,0,83,0.23829640448093414,0.23387784597793432,0.37,136.12215402206567
617,h0_f8,0,79,0.29094555974006653,0.2855507658920445,0.37,84.44923410795552
618,h0_f8,0,63,0.26360875368118286,0.25872084652798716,0.37,111.27915347201284
619,h0_f8,0,89,0.316384881734848,0.31051838487160244,0.37,59.48161512839756
620,h0_f8,39,49,0.3356645405292511,0.32944055484662316,0.37,40.55944515337684
621,h0_f8,42,54,0.3070400357246399,0.3013468136067165,0.37,68.65318639328349
622,h0_f8,39,55,0.30814114212989807,0.30242750298940035,0.37,67.57249701059965
623,h0_f8,38,57,0.31083178520202637,0.30506825540602006,0.37,64.93174459397993
624,h0_f8,38,56,0.3118037283420563,0.30602217650482294,0.37,63.977823495177056
625,h0_f8,38,59,0.3119596838951111,0.3061752402864449,0.37,63.82475971355511
626,h0_f8,37,54,0.31741344928741455,0.3115278804372659,0.37,58.47211956273407
627,h0_f8,41,51,0.3371295630931854,0.33087841255290446,0.37,39.12158744709554
628,h0_f8,38,56,0.3293748199939728,0.32326746006662294,0.37,46.73253993337706
629,h0_f8,39,54,0.3191254436969757,0.31320813056821767,0.37,56.791869431782324
630,h0_f8,39,53,0.3208898901939392,0.31493986020531406,0.37,55.06013979468594
631,h0_f8,39,54,0.32293739914894104,0.3169494036772747,0.37,53.0505963227253
632,h0_f8,37,57,0.3175945281982422,0.3117056017323423,0.37,58.2943982676577
633,h0_f8,42,52,0.3165377676486969,0.3106684359321261,0.37,59.33156406787388
634,h0_f8,39,54,0.31489652395248413,0.30905762463503067,0.37,60.94237536496932
635,h0_f8,37,57,0.311185747385025,0.3054156543233378,0.37,64.58434567666221
636,h0_f8,39,57,0.31077566742897034,0.3050131781843893,0.37,64.98682181561072
637,h0_f8,25,48,0.29100534319877625,0.28560944082916156,0.37,84.39055917083843
638,h0_f8,28,51,0.2853207290172577,0.2800302323518656,0.37,89.96976764813441
639,h0_f8,32,52,0.26514115929603577,0.2602248378498326,0.37,109.77516215016742
640,h0_f8,72,77,0.3216918408870697,0.3157269409046574,0.37,54.27305909534258
641,h0_f8,74,84,0.2369357794523239,0.23254245003871238,0.37,137.4575499612876
642,h0_f8,81,88,0.2531515061855316,0.2484575002367646,0.37,121.54249976323538
643,h0_f8,107,87,0.20152592658996582,0.19778917656031836,0.37,172.21082343968163
644,h0_f8,108,88,0.1963055431842804,0.1926655909621213,0.37,177.3344090378787
645,h0_f8,108,87,0.20499560236930847,0.20119451664206264,0.37,168.80548335793736
646,h0_f8,100,81,0.21158236265182495,0.2076591433753259,0.37,162.3408566246741
647,h0_f8,102,74,0.2147621363401413,0.2107799568116035,0.37,159.2200431883965
648,h0_f8,122,55,0.3329118490219116,0.32673890451421195,0.37,43.26109548578805
649,h0_f8,126,51,0.2293422967195511,0.22508976778410608,0.37,144.91023221589393
650,h0_f8,131,52,0.22791478037834167,0.2236887208496901,0.37,146.3112791503099
651,h0_f8,145,54,0.23579439520835876,0.23142222966025897,0.37,138.57777033974102
652,h0_f8,167,56,0.33373579382896423,0.3275475715064728,0.37,42.45242849352721
653,h0_f8,165,56,0.2748654782772064,0.26976884579184285,0.37,100.23115420815715
654,h0_f8,166,55,0.2749221622943878,0.2698244787581423,0.37,100.1755212418577
655,h0_f8,166,54,0.2809068560600281,0.27569820266008016,0.37,94.30179733991983
656,h0_f8,165,55,0.280398428440094,0.27519920244711055,0.37,94.80079755288945
657,h0_f8,165,55,0.2816087007522583,0.2763870335519579,0.37,93.61296644804213
658,h0_f8,166,58,0.28102943301200867,0.2758185067559737,0.37,94.1814932440263
659,h0_f8,163,58,0.26723772287368774,0.26228252635992616,0.37,107.71747364007383
660,h0_f8,165,53,0.2686517536640167,0.2636703377963135,0.37,106.32966220368651
661,h0_f8,166,57,0.25887128710746765,0.25407122338295296,0.37,115.92877661704703
662,h0_f8,166,57,0.25887128710746765,0.25407122338295296,0.37,115.92877661704703
663,h0_f8,165,53,0.2790689468383789,0.273894372464662,0.37,96.10562753533802
664,h0_f8,167,57,0.2783566415309906,0.27319527492127477,0.37,96.80472507872523
665,h0_f8,164,54,0.28563013672828674,0.28033390293867977,0.37,89.66609706132023
666,h0_f8,168,54,0.28492471575737,0.279641562080474,0.37,90.35843791952597
667,h0_f8,170,54,0.2807522714138031,0.2755464843655506,0.37,94.45351563444937
668,h0_f8,186,56,0.3212447464466095,0.31528813661421373,0.37,54.711863385786266
669,h0_f8,192,56,0.24213650822639465,0.23764674544696496,0.37,132.35325455303504
670,h0_f8,209,71,0.23530466854572296,0.2309415836462131,0.37,139.0584163537869
671,h0_f8,212,72,0.23067812621593475,0.22640082795678693,0.37,143.59917204321306
672,h0_f8,210,72,0.22744518518447876,0.22322783302109916,0.37,146.77216697890083
673,h0_f8,216,71,0.23486833274364471,0.2305133385044729,0.37,139.4866614955271
673,h1_f8,232,81,0.22910821437835693,0.2248600258630762,0.37,145.13997413692377
674,h0_f8,229,75,0.23116016387939453,0.22687392754322752,0.37,143.12607245677248
675,h0_f8,229,74,0.22339016199111938,0.21924799920061305,0.37,150.75200079938693
676,h0_f8,231,70,0.24699394404888153,0.24241411333744514,0.37,127.58588666255486
677,h0_f8,231,70,0.23856757581233978,0.2341439891747579,0.37,135.8560108252421
678,h0_f8,236,62,0.3003269135951996,0.2947581680631958,0.37,75.24183193680418
679,h0_f8,246,63,0.23130272328853607,0.22701384357597898,0.37,142.986156424021
680,h0_f8,260,49,0.2780555486679077,0.27289976500617324,0.37,97.10023499382675
681,h0_f8,261,42,0.2503355145454407,0.2456937235003471,0.37,124.3062764996529
682,h0_f8,267,39,0.2509728968143463,0.2463192872491619,0.37,123.68071275083808
683,h0_f8,280,40,0.28805282711982727,0.28271167112817114,0.37,87.28832887182885
684,h0_f8,279,48,0.2779630422592163,0.27280897387715464,0.37,97.19102612284536
685,h0_f8,283,49,0.2637341022491455,0.25884387084778493,0.37,111.15612915221507
686,h0_f8,281,48,0.26433438062667847,0.2594330186959463,0.37,110.56698130405368
687,h0_f8,283,44,0.28068652749061584,0.2754819594845535,0.37,94.51804051544649
688,h0_f8,284,45,0.2786933481693268,0.27352573825105964,0.37,96.47426174894036
689,h0_f8,282,48,0.2723529636859894,0.2673029189480789,0.37,102.6970810519211
690,h0_f8,282,46,0.2749955952167511,0.2698965500667447,0.37,100.10344993325532
691,h0_f8,283,45,0.2832823693752289,0.2780296685437608,0.37,91.97033145623918
692,h0_f8,282,49,0.2777250409126282,0.27257538561802364,0.37,97.42461438197635
693,h0_f8,284,45,0.26816338300704956,0.26319102264450034,0.37,106.80897735549965
694,h0_f8,282,48,0.2661563754081726,0.2612212295412047,0.37,108.77877045879531
695,h0_f8,285,47,0.2634221017360687,0.2585376555353829,0.37,111.46234446461712
696,h0_f8,283,46,0.26456815004348755,0.25966245349492245,0.37,110.33754650507754
697,h0_f8,283,46,0.26816946268081665,0.263196989587258,0.37,106.80301041274198
698,h0_f8,281,48,0.2659752368927002,0.2610434497466895,0.37,108.95655025331047
699,h0_f8,284,43,0.26878637075424194,0.2638024587788448,0.37,106.1975412211552
700,h0_f8,283,40,0.2758048474788666,0.27069079694734116,0.37,99.30920305265883
701,h0_f8,291,44,0.23837028443813324,0.23395035603232772,0.37,136.04964396767227
702,h0_f8,317,69,0.24000856280326843,0.2355582569823428,0.37,134.4417430176572
703,h0_f8,327,75,0.2093445062637329,0.20546278194555537,0.37,164.53721805444462
704,h0_f8,336,78,0.21288816630840302,0.20894073445571093,0.37,161.05926554428908
705,h0_f8,337,80,0.20198024809360504,0.19823507390771666,0.37,171.76492609228333
706,h0_f8,348,82,0.20326203107833862,0.19949308971426502,0.37,170.506910285735
707,h0_f8,346,80,0.2151229828596115,0.21113411241410265,0.37,158.86588758589735
708,h0_f8,351,79,0.21542488038539886,0.21143041207162797,0.37,158.56958792837202
709,h0_f8,352,79,0.21251146495342255,0.2085710180024908,0.37,161.4289819975092
710,h0_f8,350,77,0.21393679082393646,0.20996991508253085,0.37,160.03008491746914
711,h0_f8,354,81,0.2148411124944687,0.21085746856801435,0.37,159.14253143198565
712,h0_f8,343,73,0.21949602663516998,0.21542606999030964,0.37,154.57393000969037
713,h0_f8,342,71,0.2486383318901062,0.2440280104799373,0.37,125.97198952006269
714,h0_f8,344,69,0.25835442543029785,0.2535639454993931,0.37,116.4360545006069
715,h0_f8,350,84,0.2801090478897095,0.2749151876717334,0.37,95.0848123282666
716,h0_f8,344,75,0.3197767734527588,0.3138473831857118,0.37,56.15261681428818
717,h0_f8,346,78,0.2747475206851959,0.26965307540245637,0.37,100.34692459754363
718,h0_f8,346,72,0.3266993761062622,0.3206416250068974,0.37,49.358374993102586
719,h0_f8,348,78,0.2822311222553253,0.2769979139416337,0.37,93.0020860583663
720,h0_f8,347,77,0.2863095998764038,0.2810007672912878,0.37,88.99923270871219
721,h0_f8,345,77,0.29493531584739685,0.28946654282704387,0.37,80.53345717295612
722,h0_f8,345,79,0.28798145055770874,0.2826416180502074,0.37,87.35838194979262
723,h0_f8,347,79,0.28379958868026733,0.2785372974239535,0.37,91.4627025760465
724,h0_f8,342,83,0.28382736444473267,0.2785645581624346,0.37,91.4354418375654
725,h0_f8,340,87,0.28328627347946167,0.27803350025700224,0.37,91.96649974299775
726,h0_f8,341,94,0.2763959765434265,0.27127096513164667,0.37,98.72903486835332
727,h0_f8,346,94,0.2803495526313782,0.27515123290729404,0.37,94.84876709270596
728,h0_f8,344,97,0.276862770318985,0.271729103486614,0.37,98.27089651338599
729,h0_f8,340,95,0.2827863395214081,0.2775428362140618,0.37,92.4571637859382
730,h0_f8,341,92,0.28662538528442383,0.2813106973180537,0.37,88.6893026819463
731,h0_f8,340,89,0.27774494886398315,0.27259492443058303,0.37,97.40507556941697
732,h0_f8,369,87,0.33104443550109863,0.32490611709658745,0.37,45.09388290341254
733,h0_f8,376,88,0.23560942709445953,0.23124069127680083,0.37,138.75930872319915
734,h0_f8,379,87,0.23634064197540283,0.23195834776714755,0.37,138.04165223285244
735,h0_f8,390,86,0.2354907989501953,0.23112426276872783,0.37,138.87573723127215
736,h0_f8,397,69,0.3120717704296112,0.3062852484811095,0.37,63.7147515188905
737,h0_f8,404,68,0.23883368074893951,0.2344051599192834,0.37,135.5948400807166
738,h0_f8,402,66,0.23982100188732147,0.23537417387329684,0.37,134.62582612670315
739,h0_f8,401,62,0.2278931438922882,0.22366748555340546,0.37,146.33251444659453
740,h0_f8,398,58,0.23086796700954437,0.22658714866936702,0.37,143.41285133063298
741,h0_f8,399,60,0.22055824100971222,0.2164685884891761,0.37,153.5314115108239
742,h0_f8,411,53,0.2257072776556015,0.22152215025912877,0.37,148.47784974087122
743,h0_f8,415,50,0.2373884916305542,0.23298676790126305,0.37,137.01323209873695
744,h0_f8,418,49,0.238534078001976,0.23411111249015193,0.37,135.88888750984808
745,h0_f8,413,46,0.27785786986351013,0.2727057516173909,0.37,97.29424838260908
746,h0_f8,410,46,0.27865681052207947,0.27348987809507486,0.37,96.51012190492514
747,h0_f8,410,46,0.2659010887145996,0.2609706764448215,0.37,109.02932355517846
748,h0_f8,406,47,0.2678200900554657,0.26285409512672797,0.37,107.14590487327203
749,h0_f8,407,45,0.28010815382003784,0.2749143101801514,0.37,95.08568981984861
750,h0_f8,406,45,0.2835923135280609,0.2783338656255242,0.37,91.66613437447579
751,h0_f8,407,45,0.27187520265579224,0.26683401669637224,0.37,103.16598330362775
752,h0_f8,409,44,0.2706435024738312,0.26562515504327616,0.37,104.37484495672383
753,h0_f8,409,44,0.28028619289398193,0.2750890480038489,0.37,94.91095199615107
754,h0_f8,407,45,0.2812865972518921,0.2760709025846791,0.37,93.92909741532091
755,h0_f8,408,45,0.2796545922756195,0.2744691587005978,0.37,95.5308412994022
756,h0_f8,407,47,0.2800340950489044,0.27484162462744155,0.37,95.15837537255845
757,h0_f8,408,48,0.2643650472164154,0.2594631166572092,0.37,110.53688334279077
758,h0_f8,438,40,0.3372102379798889,0.3309575915433211,0.37,39.04240845667889
759,h0_f8,448,40,0.2577855587005615,0.25300562685547967,0.37,116.99437314452032
760,h0_f8,489,54,0.34542810916900635,0.3390230846690837,0.37,30.976915330916288
761,h0_f8,488,57,0.2253250926733017,0.221147051857539,0.37,148.852948142461
762,h0_f8,492,58,0.22711750864982605,0.22290623235629256,0.37,147.09376764370742
763,h0_f8,496,59,0.24775630235671997,0.24316233578456523,0.37,126.83766421543477
764,h0_f8,504,65,0.2267443984746933,0.22254004049426016,0.37,147.45995950573985
765,h0_f8,504,64,0.2292679101228714,0.22501676048448285,0.37,144.98323951551714
766,h0_f8,495,58,0.23901142179965973,0.23457960524578697,0.37,135.42039475421302
767,h0_f8,497,57,0.2460058033466339,0.2414442950161482,0.37,128.5557049838518
768,h0_f8,492,56,0.2410196214914322,0.2365505683378586,0.37,133.4494316621414
769,h0_f8,484,53,0.21930332481861115,0.2152369413046671,0.37,154.7630586953329
770,h0_f8,457,48,0.32422390580177307,0.318212055564348,0.37,51.78794443565199
771,h0_f8,458,49,0.27325692772865295,0.2681901214369296,0.37,101.80987856307038
772,h0_f8,460,50,0.2720334529876709,0.26698933270638797,0.37,103.01066729361203
773,h0_f8,457,51,0.291971892118454,0.286558067728753,0.37,83.44193227124703
774,h0_f8,457,47,0.297608882188797,0.2920905351544472,0.37,77.90946484555278
775,h0_f8,459,50,0.29249104857444763,0.2870675978407066,0.37,82.93240215929337
776,h0_f8,457,49,0.29619649052619934,0.2907043324526269,0.37,79.2956675473731
777,h0_f8,461,50,0.2896067202091217,0.2842367514977042,0.37,85.76324850229578
778,h0_f8,460,50,0.28986960649490356,0.2844947632725345,0.37,85.50523672746552
779,h0_f8,456,51,0.27332836389541626,0.2682602330143322,0.37,101.73976698566779
780,h0_f8,457,48,0.27773207426071167,0.2725822885518021,0.37,97.41771144819789
780,h1_f8,461,47,0.281864196062088,0.27663779139637684,0.37,93.36220860362316
781,h0_f8,459,48,0.29764196276664734,0.29212300234298155,0.37,77.87699765701845
782,h0_f8,480,44,0.33591631054878235,0.32968765647611714,0.37,40.31234352388285
783,h0_f8,495,44,0.2865307033061981,0.28121777095951883,0.37,88.78222904048117
784,h0_f8,502,43,0.2830362617969513,0.2777881243609529,0.37,92.2118756390471
785,h0_f8,522,42,0.2824937403202057,0.27725566246898936,0.37,92.74433753101063
786,h0_f8,547,51,0.3513734042644501,0.3448581404419743,0.37,25.14185955802567
787,h0_f8,558,51,0.2586725950241089,0.253876215503711,0.37,116.12378449628902
788,h0_f8,564,54,0.2537718713283539,0.24906636239580182,0.37,120.93363760419817
789,h0_f8,563,54,0.2562451958656311,0.25149382585855434,0.37,118.50617414144565
790,h0_f8,575,58,0.26724833250045776,0.26229293926003266,0.37,107.70706073996733
791,h0_f8,582,60,0.22601273655891418,0.22182194525812243,0.37,148.17805474187756
792,h0_f8,596,60,0.23440758883953094,0.23006113784254384,0.37,139.93886215745616
793,h0_f8,600,59,0.23203040659427643,0.22772803397457678,0.37,142.2719660254232
794,h0_f8,613,57,0.22963950037956238,0.22538146061082584,0.37,144.61853938917415
795,h0_f8,604,54,0.25119641423225403,0.24653866014466436,0.37,123.46133985533564
796,h0_f8,590,48,0.28925448656082153,0.2838910490641117,0.37,86.10895093588827
797,h0_f8,584,48,0.2301062047481537,0.22583951121663495,0.37,144.16048878336505
798,h0_f8,579,46,0.26503777503967285,0.2601233705732328,0.37,109.87662942676718
799,h0_f8,582,49,0.3029387593269348,0.29732158422172106,0.37,72.67841577827893
800,h0_f8,578,46,0.31692591309547424,0.31104938427759593,0.37,58.950615722404066
801,h0_f8,578,44,0.31145891547203064,0.30568375725136115,0.37,64.31624274863884
802,h0_f8,577,48,0.3055553138256073,0.2998896218359116,0.37,70.11037816408839
803,h0_f8,579,45,0.310881644487381,0.30511719018657685,0.37,64.88280981342315
804,h0_f8,580,53,0.29438546299934387,0.28892688550410783,0.37,81.07311449589216
805,h0_f8,578,46,0.31767192482948303,0.31178156325362494,0.37,58.218436746375055
806,h0_f8,577,51,0.30769088864326477,0.30198559822870025,0.37,68.01440177129975
807,h0_f8,576,48,0.2916735112667084,0.2862652195381169,0.37,83.73478046188309
808,h0_f8,580,51,0.27913931012153625,0.27396343105216614,0.37,96.03656894783386
809,h0_f8,575,49,0.2968025505542755,0.29129915474635193,0.37,78.70084525364807
810,h0_f8,578,47,0.3008246421813965,0.29524666762690066,0.37,74.75333237309934
811,h0_f8,577,46,0.32378509640693665,0.3177813826958976,0.37,52.21861730410238
812,h0_f8,599,51,0.30157968401908875,0.29598770926790796,0.37,74.01229073209204
813,h0_f8,605,61,0.26494666934013367,0.26003395418102604,0.37,109.96604581897395
814,h0_f8,616,69,0.25704023241996765,0.25227412062299687,0.37,117.72587937700312
815,h0_f8,612,75,0.24493639171123505,0.24039471271004656,0.37,129.60528728995342
816,h0_f8,621,81,0.23826654255390167,0.2338485377590952,0.37,136.1514622409048
817,h0_f8,619,81,0.283018559217453,0.27777075002762913,0.37,92.22924997237087
818,h0_f8,622,93,0.2823353707790375,0.277100229460096,0.37,92.899770539904
819,h0_f8,616,101,0.24963746964931488,0.24500862194769296,0.37,124.99137805230703
820,h0_f8,631,105,0.24747341871261597,0.2428846974480173,0.37,127.1153025519827
821,h0_f8,609,180,0.23118987679481506,0.22690308951346966,0.37,143.09691048653033
822,h0_f8,614,113,0.25604698061943054,0.25129928597482276,0.37,118.70071402517723
823,h0_f8,614,111,0.24391396343708038,0.23939124258657957,0.37,130.60875741342042
824,h0_f8,611,110,0.2491016834974289,0.24448277049231387,0.37,125.51722950768612
825,h0_f8,609,102,0.2606886923313141,0.2558549297714237,0.37,114.14507022857629
826,h0_f8,579,97,0.3492668867111206,0.342790682525601,0.37,27.209317474398976
827,h0_f8,578,98,0.29726818203926086,0.29175615236226266,0.37,78.24384763773735
828,h0_f8,576,96,0.3022579252719879,0.2966533743820206,0.37,73.34662561797938
829,h0_f8,579,95,0.30337923765182495,0.29775389507445793,0.37,72.24610492554207
830,h0_f8,576,97,0.3063013255596161,0.30062180081194056,0.37,69.37819918805943
831,h0_f8,575,95,0.2952549159526825,0.28978021681789295,0.37,80.21978318210704
832,h0_f8,577,96,0.2909347414970398,0.28554014824390217,0.37,84.45985175609782
833,h0_f8,576,94,0.2881034314632416,0.2827613371517129,0.37,87.23866284828708
834,h0_f8,574,100,0.28443989157676697,0.27916572764526953,0.37,90.83427235473046
835,h0_f8,574,98,0.3142656683921814,0.30843846657476454,0.37,61.56153342523546
836,h0_f8,577,100,0.3050318658351898,0.29937587976436425,0.37,70.62412023563574
837,h0_f8,576,101,0.3109622299671173,0.30519628142783534,0.37,64.80371857216466
838,h0_f8,578,93,0.32500702142715454,0.3189806504410304,0.37,51.01934955896959
839,h0_f8,579,103,0.30997779965400696,0.3042301046966037,0.37,65.76989530339628
840,h0_f8,596,132,0.2875059247016907,0.2821749095274558,0.37,87.82509047254422
